"COU","Country","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Persons","0","Units",,,44.68,,
"DEU","Germany","EMPW_PARL","Share of women parliamentarians","2012","2012","PC","Percentage","0","Units",,,32.9,,
"DEU","Germany","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Percentage","0","Units",,,36.5,,
"DEU","Germany","EMPW_MIN","Share of women ministers","2012","2012","PC","Percentage","0","Units",,,33.3,,
"DEU","Germany","EMPW_MIN","Share of women ministers","2015","2015","PC","Percentage","0","Units",,,33.3,,
"DEU","Germany","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Percentage","0","Units",,,24,,
"DEU","Germany","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,282679.91,,
"DEU","Germany","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,180883.61,,
"DEU","Germany","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,59510.48,,
"DEU","Germany","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,42285.82,,
"DEU","Germany","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,245995.76,,
"DEU","Germany","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,157409.84,,
"DEU","Germany","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,51787.64,,
"DEU","Germany","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,36798.27,,
"DEU","Germany","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,5.34,,
"DEU","Germany","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,4.65,,
"DEU","Germany","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,175414.9,,
"DEU","Germany","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,112245.97,,
"DEU","Germany","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,36928.78,,
"DEU","Germany","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,26240.15,,
"DEU","Germany","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,183552.61,,
"DEU","Germany","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,117453.19,,
"DEU","Germany","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,38641.96,,
"DEU","Germany","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,27457.46,,
"DEU","Germany","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.31,,
"DEU","Germany","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.47,,
"DEU","Germany","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,130582.42,,
"DEU","Germany","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,85647.14,,
"DEU","Germany","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,28177.8,,
"DEU","Germany","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,16757.48,,
"DEU","Germany","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,107498.22,,
"DEU","Germany","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,70506.54,,
"DEU","Germany","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,23196.56,,
"DEU","Germany","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,13795.11,,
"DEU","Germany","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.53,,
"DEU","Germany","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.08,,
"DEU","Germany","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,69485.73,,
"DEU","Germany","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,45574.69,,
"DEU","Germany","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,14994.02,,
"DEU","Germany","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,8917.02,,
"DEU","Germany","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.35,,
"DEU","Germany","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,69431,,
"DEU","Germany","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,57131,,
"DEU","Germany","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,75422,,
"DEU","Germany","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Units",,,1.01,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Percentage","0","Units",,,17.99,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Percentage","0","Units",,,17.65,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Percentage","0","Units",,,17.58,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Percentage","0","Units",,,18.27,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Percentage","0","Units",,,18.86,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Percentage","0","Units",,,18.72,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Percentage","0","Units",,,18.58,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Percentage","0","Units",,,18.08,,
"GRC","Greece","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Percentage","0","Units",,,17.98,,
"GRC","Greece","EMPGG","Employment in general government","2007","2007","PER","Persons","3","Thousands",,,862.62,,
"GRC","Greece","EMPGG","Employment in general government","2008","2008","PER","Persons","3","Thousands",,,857.29,,
"GRC","Greece","EMPGG","Employment in general government","2009","2009","PER","Persons","3","Thousands",,,848.74,,
"GRC","Greece","EMPGG","Employment in general government","2010","2010","PER","Persons","3","Thousands",,,859.58,,
"GRC","Greece","EMPGG","Employment in general government","2011","2011","PER","Persons","3","Thousands",,,826.27,,
"GRC","Greece","EMPGG","Employment in general government","2012","2012","PER","Persons","3","Thousands",,,768.44,,
"GRC","Greece","EMPGG","Employment in general government","2013","2013","PER","Persons","3","Thousands",,,742.74,,
"GRC","Greece","EMPGG","Employment in general government","2014","2014","PER","Persons","3","Thousands",,,722.92,,
"GRC","Greece","EMPGG","Employment in general government","2015","2015","PER","Persons","3","Thousands",,,722.92,,
"GRC","Greece","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Persons","0","Units",,,74.42,,
"GRC","Greece","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,77.09,,
"GRC","Greece","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,20.01,,
"GRC","Greece","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,2.9,,
"GRC","Greece","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Persons","0","Units",,,4,,
"GRC","Greece","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Persons","0","Units",,,68.93,,
"GRC","Greece","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Persons","0","Units",,,27.07,,
"GRC","Greece","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Persons","0","Units",,,66.79,,
