"COUNTRY","Country","AGE","Age","INTENSITY","Intensity","SEX","Gender","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator name","YEAR","Year","Value","Flag Codes","Flags"
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0.125,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0.134,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",0.141,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0.148,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0.156,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0.159,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",16.923,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",17.119,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",17.489,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",18.223,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",19.02,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",19.845,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",20.246,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",13.121,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",13.409,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",13.932,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",14.975,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",15.837,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",16.523,,
"FRA","France","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",16.951,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",47.759,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",51.117,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",49.752,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",48.254,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",48.15,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",48.113,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",47.094,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",48.344,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",51.657,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",50.797,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",49.509,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",49.451,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",49.142,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",47.186,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",78.896,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",82.687,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",80.455,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",77.778,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",76.834,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",75.57,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",73.952,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",82.256,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",86.276,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",84.656,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",82.448,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",81.68,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",80.21,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",77.475,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",7.232,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",7.098,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",6.731,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",6.749,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",6.364,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",6.285,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",5.985,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",4.369,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",4.23,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",4.372,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",4.543,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",4.257,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",4.117,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",3.553,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",2.978,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",3.106,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",1.125,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",4.718,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",5.449,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",5.939,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","F","Women","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",6.548,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",1.405,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",1.58,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0.628,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",3.624,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",4.341,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",4.63,,
"DEU","Germany","Y15T19","15-19 years","T","Full- and part-time","M","Men","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",4.855,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",56.029,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",57.273,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",58.951,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",57.496,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",56.681,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","F","Women","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",56.648,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",57.091,,
"GRC","Greece","Y15T19","15-19 years","T","Full- and part-time","M","Men","L3","Upper secondary education (ISCED2011 level 3)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",58.026,,
